,fun,flirt,hand_slide,original,not_define,speak,local_person,friend,Gender,Old,final_fantasy,bank_and_money,love,not_hurtless,your_score_to_all,y
14,0.7014580665904474,0.5932209128344735,1.0,0.8589912058536162,0.7922232122582364,0.7557831000801214,0.22742472891500354,0.12075523490586722,0.933652346976961,0.9980877177577823,0.7451003956133702,0.7944229394648467,-0.046642661031880736,1.3997613172755783,2.3125112448811254,1.0
15,0.7769000514432216,0.6447226016895069,0.9386921562686406,0.8728018669022658,0.7968244807582276,0.8669428203924998,0.16910292364076904,0.16724429445702305,0.9966492445986824,0.9420035239648293,0.646103462919598,0.7329973319880017,-0.06009119753535431,1.370130418664585,2.3387550944623183,1.0
16,0.7141157323884082,0.5361046064480969,0.953000885990226,0.8256832278409053,0.7315097895221896,0.8318349848155611,0.24337629932148763,0.09338980600780618,1.0,1.0,0.6638554854365728,0.793891273611827,0.03182758097116657,1.3588955830291465,2.3159175194467836,1.0
17,0.71102393719797,0.612067041681856,0.9346501215484737,0.8700482494574628,0.7770470974573302,0.8192393051046885,0.2165689699850772,0.13041886867188934,0.9902383738969458,0.9752300506834015,0.7001951256569717,0.8017525982610012,0.005774270849793053,1.336936084628102,2.3699026340472615,1.0
18,0.6757509113323418,0.566829640872838,1.0,0.8074314712815233,0.7220590136956546,0.8613588271347984,0.15242951646529457,0.16741702459274616,0.9604595445614055,1.0,0.7269786234488134,0.8322377834933871,0.06915011334183821,1.334595771497783,2.2497927110123475,1.0
19,0.7541778856809113,0.6619261293725016,0.9790806872633226,0.8592247527185369,0.7051210858063903,0.758973334124921,0.1684184443712502,0.17310605536218876,1.0,1.0,0.7628054814370568,0.8029055732663651,-0.021717329561705516,1.4150358860600858,2.315003276026503,1.0
20,0.7638039367080044,0.6250560048881441,1.0,0.8860608232993044,0.7511477174111546,0.8676947627200564,0.18248236588076128,0.16760925120215886,0.960950640770807,0.9530507224029089,0.7689284582916005,0.7471769679274515,-0.06599005998246314,1.4029255291567124,2.366155935868467,1.0
21,0.7461432475570124,0.5836010787219876,1.0,0.8330390946045053,0.8008958698124339,0.8209832979980584,0.1712175656455307,0.0831885406674179,1.0,0.9658403591253337,0.6728616216018966,0.7705486654268651,-0.0655896568646636,1.396079363064525,2.256340762039132,1.0
22,0.6910539157795252,0.6508457823623033,1.0,0.913963083553947,0.798440986703107,0.7551610064352445,0.13045025066005045,0.17140411796229832,1.0,1.0,0.6742980915194625,0.8226333491667965,-0.0022830803420004903,1.3977337851174003,2.325825304871128,1.0
23,0.7547127497722563,0.6306494510398039,1.0,0.88659017519471,0.7852424457301783,0.827260733788216,0.21596947157072602,0.131443573562148,1.0,0.9660908729710992,0.6766153610118182,0.7745077223825091,0.024210102723832463,1.3573522750810418,2.3228063620949326,1.0
24,0.7013670169950997,0.6281892297230838,0.9714234629944491,0.8965811175036852,0.7784413306707602,0.8688748630749591,0.13059778557220691,0.09630482393190931,0.9951390580531333,1.0,0.7000381246561758,0.8641540224911115,-0.02112713741865265,1.377079682665609,2.33336063583944,1.0
25,0.7840122761947024,0.6491646304799026,0.9399515359729642,0.9304536287269927,0.7017985042850984,0.839819695534582,0.21688547920641418,0.20265511597384658,0.9486733521870839,0.948428086953355,0.6792950086220324,0.7684043724962062,0.02009026581035328,1.4028275225953573,2.2936751533680226,1.0
26,0.7156303980460919,0.6531400487055266,1.0,0.8655757638509446,0.7244720944033681,0.8540392944767601,0.1381508788678773,0.20810958011472383,1.0,0.9942361571596228,0.7363977692772712,0.7995737961275605,0.020580243772343618,1.3666755025535624,2.3685248797470386,1.0
27,0.7912054559524642,0.5435334982977168,0.9636648182949513,0.8249233341202917,0.7924947466277167,0.7717968015652668,0.12122821619908143,0.181157614789084,1.0,0.971694827132315,0.7366422828156809,0.7914445595804958,-0.029668163128883825,1.4013175733221928,2.2553607852014976,1.0
28,0.712758950452132,0.6266062401211684,1.0,0.869761375094301,0.7401462775377603,0.8123925403177641,0.16426363873061497,0.16007202893257463,1.0,0.9304000397047024,0.7060341269319766,0.7625005222641732,-0.06526974441717626,1.4117713298849266,2.2991136010198696,1.0
29,0.6937336567100851,0.6083180039175151,1.0,0.8723787177648956,0.8183198092924546,0.7354619327017394,0.20685818450321347,0.1547455615047682,1.0,1.0,0.7463794246262643,0.8043273133401134,-0.017134395854241403,1.3862400274157187,2.2660728026417747,1.0
30,0.6916271222908396,0.5327953630407563,0.9699267084929785,0.8194138732306323,0.7047779478541566,0.7408367804311979,0.14483369826989012,0.16419789118696992,0.9392888518699648,1.0,0.7696195485884867,0.8541888093475853,-0.03906225191518288,1.332958271670527,2.293657478077053,1.0
31,0.7635934645412356,0.5715621998768797,0.9929966832596128,0.8646638079426309,0.7144961871728341,0.828313364288005,0.17005266850560818,0.17848117035614242,0.9893607340513089,0.9403103136579501,0.7030305723915714,0.8135892474690943,-0.06682669805780883,1.4074880600507356,2.332612395492857,1.0
32,0.804299825585823,0.5942460860865639,1.0,0.9244192360407611,0.7928602618387905,0.8524617398213301,0.1468443610067044,0.11782580798736951,1.0,0.9679286012873675,0.6341789214872723,0.7503815365430265,-0.02359709934041216,1.3843194548964153,2.3026012947096577,1.0
33,0.6828669911969373,0.6185814415788083,0.9613431233230684,0.8194088221536168,0.7395393755576682,0.7825340059301089,0.20469898089545446,0.165271836536856,1.0,0.952346666590782,0.7491108455304153,0.7687398169035847,-0.03286153961446908,1.375646330222858,2.3618339197019047,1.0
34,0.687999528601475,0.6293266594804148,0.987588340534727,0.8829907899704375,0.7351407552439644,0.7349489553169778,0.1461091819919267,0.20526417040305503,1.0,0.9509098981339592,0.7630418025889028,0.8133807215400466,-0.056890720039412444,1.4287965679796217,2.320941559156601,1.0
35,0.6784369451437148,0.6681340565424222,1.0,0.875211402575486,0.7774165288691992,0.7779880349494703,0.20304190727014537,0.13794272560547172,1.0,1.0,0.702048380621461,0.8134718344339429,-0.04397304117174264,1.4597572096425995,2.300623687819947,1.0
36,0.7045683650348811,0.6545820360631905,1.0,0.934828352826633,0.7206099843566717,0.859032210492138,0.22009848116053093,0.0873270579769269,1.0,0.9610329616821361,0.6645681175308155,0.7321219811417765,-0.019120429959112242,1.4451611060999754,2.3318811029364643,1.0
37,0.7980901240904266,0.6485761197580876,0.9641759983888688,0.8290807252166261,0.7162139866848072,0.751071229853051,0.1482757775295067,0.10346991953069934,0.9657533751811573,0.9776557412935902,0.7640699458873756,0.8324311724587086,0.009622552094717796,1.4159269321402155,2.354701613655774,1.0
38,0.7131511386834605,0.6573175184200414,0.9548463774199475,0.9092319070765763,0.7111777330471976,0.825349332070392,0.21773973846526035,0.19516427171836667,0.9913991339072123,1.0,0.6463468033303563,0.7842834272819437,0.0443184444685228,1.3794879543534315,2.240381282708698,1.0
39,0.6991557906850483,0.6330135139003525,0.9309818641022679,0.9334213331973262,0.7891711805989413,0.7447107701066101,0.18341340771997744,0.12194307631787141,0.9542961366268665,1.0,0.6778630511732266,0.8602432328085627,-0.05125829731535312,1.4061912614681698,2.261371595786443,1.0
40,0.7982834336862165,0.5854563314744233,0.9446276169312847,0.835238950723347,0.7840650956554251,0.755998845617261,0.1562903923862785,0.19174914882577027,0.9622405716634456,1.0,0.7451063840464188,0.8593109649770446,-0.048603542948063704,1.4137855130247516,2.2600309571441217,1.0
41,0.6808115661057423,0.5734132058154032,1.0,0.9205465233839343,0.7346599882194659,0.7676552985201737,0.248125578931314,0.10408687056353483,0.9894869632759458,0.9868457334811634,0.7580313667121107,0.8531205032946038,-0.022056793070932147,1.4466550412887502,2.3303244902915647,1.0
42,0.7774332084757908,0.5803937025683672,0.9572478652769764,0.9023650858718438,0.7365248166334581,0.8035567765657949,0.2373660887061644,0.08454637705696251,1.0,1.0,0.7314267545019354,0.8595934988934649,0.06656929210535437,1.411460089903346,2.284300366895698,1.0
43,0.6736242524812827,0.6408872400537992,1.0,0.8813805021798662,0.7237972130159113,0.7574055205268608,0.13697217177919152,0.2079191850704517,0.9439775965198521,0.9514138928898483,0.7022470730889325,0.7572765726434547,0.04379431626018532,1.3957567787246044,2.325241966147668,1.0
44,0.7417905017916578,0.6076109331123055,0.9484717689098062,0.9149620243114494,0.7973539746513922,0.7395401353417428,0.1789118209832267,0.17929277456100368,0.9460886280243863,0.9996894787378197,0.7024336885205539,0.810762949916579,-0.010617150566001841,1.3806892913142021,2.343888713944932,1.0
45,0.7971396606638397,0.5683293492218926,1.0,0.8963983432606655,0.8092240392261398,0.8163015025418661,0.22471806988459575,0.18219489151682344,1.0,1.0,0.6508266818625709,0.788937096010989,0.010794563781303779,1.4059105626473514,2.363766175546716,1.0
46,0.8084427685283062,0.6043684056712029,0.955945920738201,0.840716941021955,0.694552137233376,0.7574262244640463,0.1719612524386451,0.13344246209342314,0.9881509160053991,1.0,0.6910551658672914,0.7466656804248887,-0.04542341698230263,1.3496028817005965,2.275027560822932,1.0
47,0.7787808376373984,0.5346942785061558,1.0,0.8463347077768193,0.7519623969525672,0.8335629599920339,0.18814999304390634,0.08750808915931489,1.0,0.9992674479029924,0.6815544503280084,0.8527375977136329,0.02496134940636234,1.4244738208783496,2.3441446358021767,1.0
48,0.749471238117462,0.6027281520601108,1.0,0.8878651419166651,0.7312409139452929,0.8044600586778556,0.21145966164755065,0.08825668579251417,0.9421942103649967,1.0,0.7080416653077871,0.7456396724418569,-0.030117872355497018,1.4247385254783365,2.3491794525189453,1.0
49,0.6984543368989534,0.5322884713426491,1.0,0.8412612396320953,0.746669309828151,0.7711853455866163,0.200256606682999,0.2043532041129197,1.0,0.932726188861484,0.6457802724598593,0.746716886008397,-0.008069403201057458,1.39110729054849,2.347450394377304,1.0
50,0.7893111911855724,0.6261197518122024,1.0,0.8428661416545633,0.8187588321997978,0.8321918857024554,0.20215360025867435,0.0878594143537165,1.0,1.0,0.6440670050715789,0.841709821540015,0.03371867616175911,1.3783442827263415,2.334478934585317,1.0
51,0.6842717514285788,0.5494915940032061,1.0,0.9125350403457019,0.8134810595370617,0.8499543901276924,0.16818688253237346,0.14068195424961022,0.9476605471150412,0.9479703491567253,0.6352430018897904,0.8574148519231373,-0.03435826544013815,1.3661599508358033,2.351592123133483,1.0
52,0.7444039393893697,0.6273211055876028,0.978523483826857,0.8242161587973191,0.7860099877301282,0.7304161508425183,0.13639654386558414,0.18821185705353707,1.0,1.0,0.713642068387572,0.8232909484054328,-0.04478777215487481,1.3476913499597727,2.2936934990135995,1.0
53,0.7084083782501972,0.5930397473439611,0.9764766567860319,0.9024934653496146,0.6862497006803566,0.8680747850289203,0.13845328184750968,0.16849208021308815,1.0,1.0,0.6395768492355596,0.8407174847988396,-0.03693613481283466,1.336751060156247,2.2676960544170734,1.0
54,0.7043736466495683,0.6336821736506278,0.9733126393728311,0.9089980960853669,0.7534052605442505,0.7764150047801966,0.19674737791051172,0.12360685531115378,0.9939002622289904,1.0,0.6666700954482735,0.7811545678603975,-0.06920754298591919,1.4023548804046706,2.2913238124397637,1.0
55,0.6913125000111209,0.5375818085274613,1.0,0.8158410084866143,0.8035058733212141,0.8071517266249896,0.20432490549946908,0.13338452351547925,1.0,1.0,0.6379903386698547,0.7753757483373953,0.03294718930437156,1.4026595072119536,2.248463682240666,1.0
56,0.7354620307913281,0.5798883431964206,0.9591948314001876,0.8711339518030471,0.7297384478303208,0.7370073147059959,0.22691372419982553,0.15179908448067725,1.0,0.9825268297881462,0.7634966879812809,0.8505270798492593,-0.026391204152606845,1.412165593384405,2.326723265595083,1.0
57,0.7484022755499502,0.6347876753549903,0.966169707056253,0.8856307225308498,0.7205117167621891,0.8615804353294924,0.18007851163636915,0.07062127890116246,1.0,0.9588634859703662,0.6312667581175457,0.8596400491756355,-0.0007408954667088852,1.350698801392928,2.353670453121359,1.0
58,0.6937172676585321,0.5539810427550111,0.936405458501912,0.9202309216563471,0.6815412203314343,0.8386948622256536,0.2248815136249699,0.20272178515029549,0.9719681542900912,1.0,0.6858115010147887,0.777396477157588,-0.04246996460295671,1.4612433741349593,2.231051447433636,1.0
59,0.7640658896902777,0.6549925233245266,1.0,0.9239564335776166,0.72934634149015,0.7797287484222847,0.1185212640138902,0.162649736955678,0.9974923413764701,1.0,0.7274466631604896,0.777067123284493,0.006414092255528525,1.3533710019160576,2.332729013656353,1.0
60,0.7233367994489293,0.5914700018406686,0.984020777903657,0.9315756221664674,0.7316435790011917,0.8660130910502647,0.1981863630498747,0.1967973581245029,0.9864654204426897,1.0,0.6642269419834491,0.7979435671318901,-0.05932921800183824,1.330308691510231,2.2655578098359617,1.0
61,0.7392564176668516,0.5691717371326467,0.9437315280691282,0.908964761006579,0.7813798522896142,0.8564412181354244,0.17416974687443343,0.09807140406434317,1.0,1.0,0.7219721422108003,0.731079890330659,0.04191059212426808,1.4609455950503305,2.2693123472140977,1.0
62,0.750469796561115,0.6077886793119294,1.0,0.8551925299987474,0.7223853496775403,0.7696332267641945,0.17641388226617133,0.19026613026536443,1.0,0.975247005866091,0.6815596659691153,0.7944116373363777,0.05525066542864168,1.3622740170304872,2.2668639580418097,1.0
63,0.7686909101621996,0.5611261494575264,1.0,0.9165069133299762,0.7137548405088366,0.7939315286250548,0.23651401572483097,0.1735298017249537,0.9441303631077906,0.9598783823599797,0.6394906651534132,0.7422283158782361,0.03066732523557733,1.3438885582793645,2.261007917390598,1.0
64,0.7838968071657205,0.6434543480344151,1.0,0.9298402947134068,0.757299031595725,0.8322819175629624,0.14581967445415034,0.10190221892028895,0.9609882228828219,1.0,0.721201685358644,0.7711750425761341,0.031035243663310397,1.3628304184541509,2.34432770303954,1.0
65,0.6960853273968538,0.5652921429284687,1.0,0.9178854024135051,0.7528559095860239,0.780949913934781,0.12151678148839884,0.15889788212798334,1.0,0.945144906127088,0.7010725458396799,0.7545164016699123,-0.05392128384785376,1.4240937701912548,2.345762589818788,1.0
66,0.7199792419726826,0.6110236066404509,0.9372895676922346,0.8410156176822086,0.6954634096021571,0.8383805559575742,0.17350596674840457,0.16689522879138843,0.9909636430075093,1.0,0.7272777597605632,0.7739653551304106,0.008854108434500893,1.4083615140547012,2.2565327703006264,1.0
67,0.68681863479363,0.5602476228002405,0.9756954690297058,0.8006210123778045,0.8046077315014538,0.8595382263908049,0.19829962080026342,0.1439501808300093,1.0,1.0,0.6763552407407998,0.7681835327483094,0.010173575648922004,1.3375514593677817,2.3219997104630483,1.0
68,0.7133231959186139,0.5497556108264591,1.0,0.8554226979169491,0.8024865818411114,0.7659470278187012,0.13853513627888678,0.16347096309298298,1.0,0.9978676994752006,0.709591854885895,0.8433768031945724,0.06439070802027622,1.4480798571540747,2.277205938502727,1.0
69,0.6961622947286011,0.5566685329313124,1.0,0.8532933886852772,0.7595411576128016,0.7687336356782637,0.2039613315235984,0.17354700808124313,1.0,0.9380669226742463,0.7609882004470849,0.7476173251517071,-0.027897855898435124,1.4637096681639676,2.307773870497271,1.0
70,0.6889940676233868,0.5473337170043299,1.0,0.8741365155036109,0.7681338243105232,0.8137129856379197,0.1861151862448256,0.1468026510088858,1.0,0.9386816026989964,0.6936201646938579,0.8136198018778907,-0.06328299499706466,1.4676503153858091,2.3390323951107503,1.0
71,0.7107978882032268,0.5443458304438156,1.0,0.8140013290498447,0.6860905306306087,0.8040332270425765,0.1307888243824859,0.07246618525801735,1.0,1.0,0.7378453145454237,0.811225152423436,0.006029082771323913,1.39108675719179,2.234449929862707,1.0
72,0.6750750795001722,0.5432502797602462,0.9696431561780234,0.8322398465657901,0.7614566181105132,0.7766871029261116,0.14584921365840903,0.13045128177704418,1.0,1.0,0.6591366191584023,0.8034091378339983,-0.05696568679452306,1.406273189884405,2.3100552481514,1.0
73,0.7235184070305662,0.6086490550583127,0.9356830849990617,0.9376717899895923,0.7432543721001524,0.7690742589063265,0.23535984252558761,0.08538795216816515,1.0,1.0,0.6481818871330022,0.8008978557938176,-0.0035127046036115828,1.394540251962827,2.2892697513255875,1.0
74,0.8092591034062904,0.5491398954858742,0.9909757206644382,0.859224394923659,0.7771354825702687,0.7745687306120687,0.20807164425684482,0.12571959629048957,1.0,1.0,0.7449245828345972,0.7542039641545522,0.04778414763598604,1.441209595516159,2.3365864578424236,1.0
75,0.7954507399273312,0.5551494552655246,1.0,0.8313522876093753,0.8156266558195145,0.8222232455682051,0.23082763945156037,0.1203155426424756,1.0,1.0,0.6961933161825895,0.7807681937088686,-0.018720769626749754,1.4091307060571934,2.2461777878178104,1.0
76,0.722466077680786,0.6092491818739237,0.9787549077247406,0.8251299926719189,0.7524366110646842,0.8031828155305396,0.17978405250839347,0.10225602046516148,1.0,0.9846362230383373,0.6839201735569695,0.8695626949944726,-0.044875001477469895,1.3681962909926058,2.3555694718705555,1.0
77,0.7157400288606083,0.605735914804006,0.9637477134505676,0.9225526548732192,0.6979491315720732,0.8083425502763993,0.24727016433271432,0.15616807604435234,1.0,0.9369432241585804,0.6536888712787394,0.7315331265250631,0.06625598993456605,1.4513454551836567,2.3585872719853755,1.0
78,0.709789615948718,0.6436921307798106,1.0,0.9379710634810156,0.7052643552203516,0.8267633114997627,0.11964698078809284,0.07264254762225497,1.0,0.9351643969255378,0.7516308221933908,0.7744887744432437,-0.025539695489065678,1.3831006631301883,2.347265349551776,1.0
79,0.7836095314033019,0.5952313946129574,1.0,0.8663220715610931,0.7423010105662586,0.8457535155748501,0.24929420416007736,0.1921552347624237,1.0,0.9674296322383727,0.6691156481518924,0.7772903906004708,0.030200398003464468,1.4167441899824917,2.259232289677038,1.0
80,0.7154804600853066,0.5349067087991741,1.0,0.9281306870309431,0.7634494547248042,0.8588740331934621,0.1378097325659363,0.09141337263752633,0.9703138867015737,1.0,0.7028782134125097,0.86422113245485,0.06386388823505193,1.4501408182174422,2.367193891802945,1.0
81,0.8077887326719959,0.5786595865938311,0.9859111751907003,0.9085724540231693,0.6865711674631433,0.7425189392284666,0.1563209957434571,0.09578333579328918,1.0,1.0,0.7691703699757579,0.8580212772933971,-0.024772070547286612,1.361669477459166,2.2530065179461323,1.0
82,0.7927374263890173,0.6386867635461176,0.9699057326636531,0.9090649237932973,0.6905255674291159,0.7428157316654151,0.20081821869575106,0.1355057210107358,1.0,1.0,0.7635383934316488,0.8207826153827552,0.021666864335936883,1.339918827599047,2.293193922089817,1.0
83,0.7821750207533644,0.6474657660030285,1.0,0.8362785874028599,0.7424014015499256,0.8309894575767263,0.15584669298739395,0.16790417482579556,1.0,1.0,0.7674258938871895,0.7651960234447813,-0.04279667704533241,1.4571940746673337,2.308329455943335,1.0
84,0.7177789974136964,0.5431185979581372,0.9844902207838868,0.9270824194245183,0.7143364761503751,0.843896948422684,0.14295673073845824,0.14869872261428982,1.0,0.932747841137702,0.6636697573165644,0.8086549225953413,0.01131843222326312,1.363226695219425,2.250604792717905,1.0
85,0.7331627516093043,0.5886962469756624,1.0,0.8563623513092194,0.7049148352848156,0.762159017790928,0.12674760110008598,0.17948437398134032,0.9412070488966722,0.9924737477041121,0.6800702984693746,0.7877913741289854,-0.04307883042214611,1.3475791395750358,2.365117602670086,1.0
86,0.7624955805908343,0.5448442985743736,1.0,0.9329709627378282,0.7900457544449356,0.7555849257617411,0.23162256413197957,0.09291325706350884,1.0,1.0,0.7607241110129531,0.7363460525839635,-0.025554131413537545,1.3785827493056664,2.3481710209851676,1.0
87,0.7623960672857241,0.6115793969614443,1.0,0.8195208712367744,0.6879606066232292,0.7583922901613372,0.11854346980059423,0.11389133579028653,1.0,0.9824450558261565,0.7180378381988796,0.741434361213006,0.03427208008285809,1.4051281604785633,2.274590111753076,1.0
88,0.7168010696925785,0.5414328380967566,0.9733332620396604,0.8489357347919995,0.8115488359670557,0.7714542495918738,0.24627537805848118,0.11290638672062711,0.9667909090804463,0.949492256684478,0.7604356816416347,0.8360077723432982,-0.008603851158361799,1.4177501050033952,2.351752702252518,1.0
89,0.7770084885456041,0.6575704210783729,0.9529612384094192,0.8955047295472812,0.6843537405805641,0.7760621118173501,0.20635280057304417,0.16757488309705454,0.944449341085153,1.0,0.6975985668231197,0.8168908887843662,0.0023342059513803692,1.3491571827978355,2.2440606100019784,1.0
90,0.7146460943980627,0.5528252700132709,0.980498782771052,0.8716607798061989,0.7837067224070888,0.7553069605142025,0.2360387893998884,0.09095441182737207,1.0,0.9616304517336396,0.7546058614550425,0.7965639889963335,0.06813990345462431,1.4017186748609838,2.3261885954555446,1.0
91,0.7349292650335567,0.6444140697809451,1.0,0.9153476511830339,0.7588894936270977,0.7687852224540533,0.2169226722759084,0.15896205621746934,1.0,1.0,0.6458641212834176,0.792591131005242,-0.06352105963939425,1.4003236209566483,2.3380029487638994,1.0
92,0.722670410646332,0.6365797383076607,0.9397221865473536,0.8302879576978521,0.7459804242184443,0.7692306846301149,0.13920783425270125,0.17964194992985716,1.0,1.0,0.6578066935747463,0.755614808909429,0.03404924276650263,1.4359934296758206,2.322523229883916,1.0
93,0.7196030813044183,0.5745223967186731,0.992298653068481,0.804051370837452,0.6816928250184806,0.7773759644429625,0.22460528421809273,0.07553989646966325,0.9569774198972311,0.9494759044058886,0.7237041737802304,0.8065873976404192,0.022257631153215107,1.332602023995479,2.29488170259148,1.0
94,0.7465928829548322,0.6192419822494444,0.9592913831258895,0.8590881052480602,0.8115948054331594,0.820577895073097,0.2287005057596544,0.17693820596513377,1.0,0.971937264218361,0.7655332306585261,0.7438355037614179,0.03314923905131416,1.4254876186472871,2.3657419724325095,1.0
95,0.7645601687816187,0.6011861115594468,1.0,0.8837823642501552,0.7725039233245896,0.756859380435172,0.24323887788619775,0.18083779531735425,1.0,1.0,0.6777108631738312,0.7520004061560168,-0.038330793881425754,1.451237660594969,2.300416148450633,1.0
96,0.7203339335853304,0.648054781309945,0.9911352992772721,0.912593475086792,0.7366625135776637,0.8236394141664913,0.22889028645357623,0.19449037225753776,1.0,0.9319337408758565,0.7462481921021336,0.837833194976372,0.01933220669950271,1.3464691378654348,2.2547140578017215,1.0
97,0.7040564638004293,0.5445917572505223,1.0,0.8323577533100746,0.7423032785729856,0.8381343319529352,0.23851903261499147,0.1847724305755729,1.0,1.0,0.6794560392083692,0.7616224687240208,0.008363383519027948,1.3303678101845238,2.3272983631937683,1.0
98,0.6861845499020199,0.5639898339882063,0.9844901451419441,0.8573284316579031,0.7271492911326236,0.8394571331934786,0.1238035296170204,0.1952319160034177,0.9635118431754554,0.9410499160884669,0.6624052049077119,0.7814687430784589,-0.00791284998762936,1.3928815968742663,2.2584602535587526,1.0
99,0.780805759533018,0.6259601239480407,0.9952782518747509,0.8487341978622488,0.7357503079708219,0.799910548791312,0.1956751177245849,0.16396955830408455,0.9456218630630677,0.9895531102297531,0.6673223177667174,0.82054550484338,0.04931315401020067,1.4501696007642262,2.305828000432054,1.0
100,0.7476850466769002,0.6499245480178686,1.0,0.872531991882729,0.7801391678191513,0.7313714154125794,0.14865521394352887,0.08481095363756154,0.9466630259599148,0.9890486342579239,0.675386221110531,0.7661270412172034,0.0421792083784691,1.4582408855174418,2.368070139044547,1.0
101,0.7702790143347695,0.5363115295816863,1.0,0.8609741786704969,0.7497287769707889,0.731141251425823,0.14353649881451722,0.17523175229870427,0.9343832384092123,0.9858494139642527,0.7606288916674576,0.8452553493786541,0.005404372939077154,1.4543017457844227,2.2699510988571583,1.0
102,0.7255609587321188,0.5404855238715234,0.9550844473613349,0.9014211489495593,0.813294604977059,0.8502528539242796,0.19582164509782135,0.10593595357571153,0.9514460233129649,1.0,0.7418832700955595,0.7788633520512744,-0.03931010059794684,1.3445737641922535,2.304411859087049,1.0
103,0.7812272321874536,0.5600440929472609,0.9795862955900516,0.8812083998174116,0.7394048513735202,0.7652765722689927,0.1904882791015895,0.14608600570703761,0.9731738635112591,1.0,0.7564112213208479,0.8049767310111517,-0.0664064019504998,1.4297517026502928,2.2794941355943066,1.0
104,0.7239906400229223,0.604822193482385,0.9491718720640545,0.8391295871942924,0.741716245604974,0.7724933425204988,0.15268648201558485,0.14954150038023534,1.0,1.0,0.6429401882978757,0.7614240963735232,-0.037281528770016586,1.4416483870961527,2.2816573252046037,1.0
